country_code,year,NGDP,NGDPD,NGDP_D,NGDP_D_Rebase,Rebaser_Coefficient,implied_FX,implied_FX_Coefficient,implied_FX_rebase,gghed_usd,gghed_usd2020,factor,factor_WEO,error
ABW,1980,NA,NA,NA,99.489,NA,NA,NA,1.0000608024610207,NA,NA,NA,NA,NA
ABW,1981,NA,NA,NA,99.489,NA,NA,NA,1.0000608024610207,NA,NA,NA,NA,NA
ABW,1982,NA,NA,NA,99.489,NA,NA,NA,1.0000608024610207,NA,NA,NA,NA,NA
ABW,1983,NA,NA,NA,99.489,NA,NA,NA,1.0000608024610207,NA,NA,NA,NA,NA
ABW,1984,NA,NA,NA,99.489,NA,NA,NA,1.0000608024610207,NA,NA,NA,NA,NA
ABW,1985,NA,NA,NA,99.489,NA,NA,NA,1.0000608024610207,NA,NA,NA,NA,NA
ABW,1986,0.726,NA,43.369,99.489,2.294011851783532,NA,NA,1.0000608024610207,NA,NA,NA,NA,NA
ABW,1987,0.873,NA,44.93,99.489,2.2143111506788338,NA,NA,1.0000608024610207,NA,NA,NA,NA,NA
ABW,1988,1.068,NA,46.323,99.489,2.1477235930315395,NA,NA,1.0000608024610207,NA,NA,NA,NA,NA
ABW,1989,1.245,NA,48.176,99.489,2.0651154101627367,NA,NA,1.0000608024610207,NA,NA,NA,NA,NA
ABW,1990,1.369,NA,50.97,99.489,1.9519128899352562,NA,NA,1.0000608024610207,NA,NA,NA,NA,NA
ABW,1991,1.561,NA,53.824,99.489,1.8484133472057076,NA,NA,1.0000608024610207,NA,NA,NA,NA,NA
ABW,1992,1.716,NA,55.869,99.489,1.78075498040058,NA,NA,1.0000608024610207,NA,NA,NA,NA,NA
ABW,1993,1.939,NA,58.83,99.489,1.6911269760326366,NA,NA,1.0000608024610207,NA,NA,NA,NA,NA
ABW,1994,2.23,NA,62.543,99.489,1.5907295780503015,NA,NA,1.0000608024610207,NA,NA,NA,NA,NA
ABW,1995,2.364,1.321,64.682,99.489,1.5381249806746855,1.789553368660106,0.9997290865160267,1.0000608024610207,NA,NA,NA,1.5377082818773844,NA
ABW,1996,2.47,1.38,66.744,99.489,1.4906058971592953,1.7898550724637683,0.9998976325193568,1.0000608024610207,NA,NA,NA,1.4904533075889712,NA
ABW,1997,2.742,1.532,69.237,99.489,1.436934009272499,1.7898172323759791,0.9998764932579849,1.0000608024610207,NA,NA,NA,1.4367565382345229,NA
ABW,1998,2.981,1.665,73.79,99.489,1.348272123593983,1.7903903903903904,1.0001966864124399,1.0000608024610207,NA,NA,NA,1.3485373104009653,NA
ABW,1999,3.084,1.723,75.314,99.489,1.3209894574713867,1.7899013348810213,0.9999234768920089,1.0000608024610207,NA,NA,NA,1.3208883712524775,NA
ABW,2000,3.353,1.873,76.055,99.489,1.3081191243179278,1.790176187933796,1.0000770227969193,1.0000608024610207,NA,NA,NA,1.3082198793115865,NA
ABW,2001,3.395,1.896,73.899,99.489,1.346283440912597,1.7906118143459917,1.0003203842985955,1.0000608024610207,NA,NA,NA,1.3467147689885246,NA
ABW,2002,3.512,1.962,77.176,99.489,1.2891183787706022,1.7900101936799184,0.9999842905617695,1.0000608024610207,NA,NA,NA,1.289098127445059,NA
ABW,2003,3.659,2.044,79.529,99.489,1.250977630801343,1.7901174168297456,1.0000441904806583,1.0000608024610207,NA,NA,NA,1.2510329121041408,NA
ABW,2004,4.036,2.255,81.764,99.489,1.2167824470427084,1.78980044345898,0.9998671141755003,1.0000608024610207,NA,NA,NA,1.2166207539039964,NA
ABW,2005,4.224,2.36,85.907,99.489,1.1581012024631288,1.7898305084745765,0.9998839099140934,1.0000608024610207,NA,NA,NA,1.1579667583950461,NA
ABW,2006,4.421,2.47,88.901,99.489,1.1190987727922073,1.7898785425101214,0.9999107439964505,1.0000608024610207,NA,NA,NA,1.1189988865081708,NA
ABW,2007,4.793,2.678,93.494,99.489,1.0641217618242882,1.7897684839432413,0.9998492600795933,1.0000608024610207,NA,NA,NA,1.0639613561946077,NA
ABW,2008,5.089,2.843,97.479,99.489,1.0206198258086359,1.7900105522335563,0.999984490866777,1.0000608024610207,NA,NA,NA,1.0206039968797873,NA
ABW,2009,4.571,2.554,99.139,99.489,1.0035303967157225,1.7897415818324198,0.9998342312890872,1.0000608024610207,NA,NA,NA,1.003364042775497,NA
ABW,2010,4.392,2.454,97.927,99.489,1.015950657122142,1.7897310513447433,0.9998283484609974,1.0000608024610207,NA,NA,NA,1.0157762676282962,NA
ABW,2011,4.722,2.638,101.849,99.489,0.9768284421054698,1.789992418498863,0.999974360505572,1.0000608024610207,NA,NA,NA,0.9768033967180714,NA
ABW,2012,4.681,2.615,102.037,99.489,0.975028666072111,1.7900573613766728,1.0000106406663347,1.0000608024610207,NA,NA,NA,0.9750390410268135,NA
ABW,2013,4.883,2.728,100,99.489,0.99489,1.7899560117302051,0.9999540219640058,1.0000608024610207,NA,NA,NA,0.9948442569117698,NA
ABW,2014,4.996,2.791,102.325,99.489,0.9722843879794771,1.7900394123969905,1.0000006135180104,1.0000608024610207,NA,NA,NA,0.9722849844934603,NA
ABW,2015,5.304,2.963,104.909,99.489,0.9483361770677444,1.7900776240296996,1.000021960341934,1.0000608024610207,NA,NA,NA,0.9483570028544612,NA
ABW,2016,5.341,2.984,103.46,99.489,0.9616180166247826,1.7898793565683646,0.9999111987678577,1.0000608024610207,NA,NA,NA,0.9615326237600561,NA
ABW,2017,5.535,3.092,101.667,99.489,0.9785771194192806,1.7901034928848643,1.0000364119069982,1.0000608024610207,NA,NA,NA,0.9786127512783435,NA
ABW,2018,5.732,3.202,100.016,99.489,0.9947308430651096,1.7901311680199876,1.0000518725454126,1.0000608024610207,NA,NA,NA,0.9947824422859398,NA
ABW,2019,6.03,3.369,104.551,99.489,0.9515834377480847,1.7898486197684773,0.9998940277388111,1.0000608024610207,NA,NA,NA,0.9514825962994766,NA
ABW,2020,4.672,2.61,99.489,99.489,1,1.7900383141762453,1,1.0000608024610207,NA,NA,NA,1,NA
ABW,2021,5.596,3.126,101.702,99.489,0.9782403492556686,1.7901471529110686,1.0000608024610207,1.0000608024610207,NA,NA,NA,0.9782998286763731,NA
ABW,2022,6.253,3.493,107.534,99.489,0.9251864526568341,1.7901517320354996,1.0000633605763385,1.0000608024610207,NA,NA,NA,0.925245073003695,NA
ABW,2023,6.504,3.633,110.143,99.489,0.9032712019828768,1.7902559867877785,1.0001216022080697,1.0000608024610207,NA,NA,NA,0.9033810417555237,NA
ABW,2024,6.742,3.766,112.816,99.489,0.8818695929655368,1.7902283590015933,1.00010616802101,1.0000608024610207,NA,NA,NA,0.8819632193150108,NA
ABW,2025,6.988,3.904,115.554,99.489,0.8609740900358275,1.7899590163934427,0.9999557005108916,1.0000608024610207,NA,NA,NA,0.8609359493235033,NA
ABW,2026,7.211,4.028,117.933,99.489,0.8436061153366742,1.7902184707050648,1.0001006439512454,1.0000608024610207,NA,NA,NA,0.8436910191894165,NA
ABW,2027,7.436,4.154,120.29,99.489,0.8270762324382742,1.790081848820414,1.000024320509692,1.0000608024610207,NA,NA,NA,0.8270963473538012,NA
ABW,2028,7.668,4.284,122.693,99.489,0.810877556176799,1.7899159663865547,0.9999316507424888,1.0000608024610207,NA,NA,NA,0.8108221332979019,NA
AFG,1980,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1981,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1982,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1983,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1984,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1985,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1986,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1987,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1988,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1989,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1990,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1991,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1992,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1993,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1994,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1995,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1996,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1997,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1998,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,1999,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,2000,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,2001,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,2002,178.756,4.367,39.418,120.05,3.0455629407884723,40.93336386535379,NA,NA,3.1838418543028904,5.9662656892689085,1.8739202392247074,NA,NA
AFG,2003,220.013,4.553,44.636,120.05,2.689533112286047,48.32264441027894,NA,NA,29.370861220126443,50.146892100068,1.707368800806724,NA,NA
AFG,2004,246.21,5.146,49.618,120.05,2.419484864363739,47.84492809949476,NA,NA,27.938728136925562,42.10475881440401,1.5070392112358093,NA,NA
AFG,2005,304.926,6.167,54.951,120.05,2.1846736183144984,49.444786768282796,NA,NA,32.60193965582352,45.893379700872565,1.407688627896557,NA,NA
AFG,2006,345.817,6.925,59.149,120.05,2.0296201119207424,49.93747292418773,NA,NA,34.483805578413566,45.4897062928686,1.3191614304119783,NA,NA
AFG,2007,427.495,8.556,64.513,120.05,1.8608652519647202,49.964352501168776,NA,NA,47.91135017978396,57.99032366571935,1.210367135305408,NA,NA
AFG,2008,517.509,10.297,75.192,120.05,1.596579423342909,50.25823055258813,NA,NA,64.65562713771192,67.5292343776864,1.044444812728425,NA,NA
AFG,2009,607.227,12.066,73.167,120.05,1.6407670124509683,50.32545997016409,NA,NA,64.18006239747943,68.99110078502123,1.0749615722986698,NA,NA
AFG,2010,711.759,15.325,79.088,120.05,1.517929395104188,46.44430668841762,NA,NA,71.88573658018727,65.98804490963467,0.9179574147651136,NA,NA
AFG,2011,836.222,17.89,87.264,120.05,1.3757104877154382,46.74242593627725,NA,NA,85.8635471642305,71.88726132445402,0.8372267824779688,NA,NA
AFG,2012,NA,20.293,94.641,120.05,1.2684777210722624,NA,NA,NA,69.59837245757194,58.52541213251332,0.8409020220723,NA,NA
AFG,2013,NA,20.17,96.764,120.05,1.2406473481873423,NA,NA,NA,89.41459463514956,79.97464700919626,0.8944249798987247,NA,NA
AFG,2014,NA,20.616,99.809,120.05,1.2027973429249867,NA,NA,NA,97.67615940650093,87.55880070986575,0.8964193641712555,NA,NA
AFG,2015,NA,20.057,102.469,120.05,1.1715738418448507,NA,NA,NA,104.85090681843428,97.78092106698475,0.9325710576476719,NA,NA
AFG,2016,NA,18.02,100,120.05,1.2005,NA,NA,NA,108.14073184117468,114.70082020622964,1.0606625112791885,NA,NA
AFG,2017,NA,18.883,102.404,120.05,1.1723174875981408,NA,NA,NA,121.52882650964497,126.17330221170663,1.0382170702659839,NA,NA
AFG,2018,NA,18.401,104.525,120.05,1.1485290600334848,NA,NA,NA,101.74486413849023,109.6607073116154,1.0778009115266054,NA,NA
AFG,2019,NA,18.876,111.341,120.05,1.078219164548549,NA,NA,NA,93.96589885903336,102.53511234214503,1.0911949290877014,NA,NA
AFG,2020,NA,20.136,120.05,120.05,1,NA,NA,NA,238.94401408222606,238.94401408222606,1,NA,NA
AFG,2021,NA,NA,NA,120.05,NA,NA,NA,NA,107.69773561377612,NA,NA,NA,NA
AFG,2022,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,2023,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,2024,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,2025,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,2026,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,2027,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,2028,NA,NA,NA,120.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1980,0,6.639,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AGO,1981,0,6.214,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AGO,1982,0,6.214,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AGO,1983,0,6.476,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AGO,1984,0,6.864,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AGO,1985,0,8.457,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AGO,1986,0,7.918,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AGO,1987,0,9.05,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AGO,1988,0,9.818,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AGO,1989,0,11.421,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AGO,1990,0,12.571,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AGO,1991,0,12.186,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AGO,1992,0,9.395,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AGO,1993,0,6.819,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
AGO,1994,0.001,4.965,0,NA,NA,2.014098690835851e-4,NA,NA,NA,NA,NA,NA,NA
AGO,1995,0.017,6.197,0.004,NA,NA,0.0027432628691302246,NA,NA,NA,NA,NA,NA,NA
AGO,1996,1.022,7.994,0.215,NA,NA,0.12784588441331,NA,NA,NA,NA,NA,NA,NA
AGO,1997,2.143,9.388,0.42,NA,NA,0.22827013208351085,NA,NA,NA,NA,NA,NA,NA
AGO,1998,3.126,7.958,0.586,NA,NA,0.3928122643880372,NA,NA,NA,NA,NA,NA,NA
AGO,1999,21.002,7.526,3.853,NA,NA,2.7905926122774383,NA,NA,NA,NA,NA,NA,NA
AGO,2000,112.118,11.166,19.958,NA,NA,10.041017374171592,NA,NA,124.0587036429561,249.34153891760897,2.0098673579180697,NA,NA
AGO,2001,241.088,10.93,41.184,NA,NA,22.057456541628547,NA,NA,223.65808712834078,478.5712794938713,2.139745026162433,NA,NA
AGO,2002,665.385,15.286,100,NA,NA,43.5290461860526,NA,NA,200.0313872362241,347.86922209994975,1.7390731869950926,NA,NA
AGO,2003,NA,17.813,193.927,NA,NA,NA,NA,NA,261.06240235245764,401.24414171182804,1.5369664038029975,NA,NA
AGO,2004,NA,23.552,258.776,NA,NA,NA,NA,NA,397.237014301645,512.3354394507357,1.2897474832536373,NA,NA
AGO,2005,NA,36.971,368.434,NA,NA,NA,NA,NA,472.76842419437173,446.81614241882073,0.9451057210096563,NA,NA
AGO,2006,NA,52.381,431.502,NA,NA,NA,NA,NA,756.4446689005208,562.8660511456948,0.7440941476444151,NA,NA
AGO,2007,NA,65.266,450.093,NA,NA,NA,NA,NA,1123.8796411502526,765.1998190460728,0.6808556637460901,NA,NA
AGO,2008,NA,88.539,537.276,NA,NA,NA,NA,NA,1893.3422823986343,1056.363073457787,0.5579356058744452,NA,NA
AGO,2009,NA,70.307,447.224,NA,NA,NA,NA,NA,1828.3090675596966,1295.624223080862,0.708646172613569,NA,NA
AGO,2010,NA,83.799,588.945,NA,NA,NA,NA,NA,1402.8832480906171,874.6141473048843,0.6234404384650475,NA,NA
AGO,2011,NA,111.79,776.062,NA,NA,NA,NA,NA,1915.2017059715406,926.1291417028173,0.48356741684971083,NA,NA
AGO,2012,NA,128.053,832.371,NA,NA,NA,NA,NA,2001.896834566938,917.2960593036112,0.45821345209432135,NA,NA
AGO,2013,NA,136.71,856.008,NA,NA,NA,NA,NA,2317.4610337599906,1043.9299085516177,0.4504627665121436,NA,NA
AGO,2014,NA,145.712,886.489,NA,NA,NA,NA,NA,1920.719888207864,850.9068386936906,0.4430145404948313,NA,NA
AGO,2015,NA,116.194,855.299,NA,NA,NA,NA,NA,1434.1093028311434,804.2522916355738,0.5608026459683799,NA,NA
AGO,2016,NA,101.124,NA,NA,NA,NA,NA,NA,1210.9952607639962,760.202375724791,0.6277500832209635,NA,NA
AGO,2017,NA,122.022,NA,NA,NA,NA,NA,NA,1577.680174859849,819.5403093181283,0.5194590908711463,NA,NA
AGO,2018,NA,101.353,NA,NA,NA,NA,NA,NA,1118.847264508296,685.6972532674561,0.6128604636387095,NA,NA
AGO,2019,NA,84.516,NA,NA,NA,NA,NA,NA,925.0067195128249,675.0660230122144,0.729795804475618,NA,NA
AGO,2020,NA,57.139,NA,NA,NA,NA,NA,NA,713.4561434083668,713.4561434083668,1,NA,NA
AGO,2021,NA,74.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,2022,NA,121.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,2023,NA,117.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,2024,NA,124.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,2025,NA,130.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,2026,NA,136.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,2027,NA,143.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,2028,NA,151.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALB,1980,18.489,1.946,5.935,203.32,34.25779275484415,9.50102774922919,NA,NA,NA,NA,NA,NA,NA
ALB,1981,19.126,2.229,5.809,203.32,35.00086073334481,8.580529385374607,NA,NA,NA,NA,NA,NA,NA
ALB,1982,19.698,2.296,5.814,203.32,34.97076023391813,8.579268292682928,NA,NA,NA,NA,NA,NA,NA
ALB,1983,19.9,2.319,5.809,203.32,35.00086073334481,8.58128503665373,NA,NA,NA,NA,NA,NA,NA
ALB,1984,19.645,2.29,5.623,203.32,36.158634181042146,8.578602620087336,NA,NA,NA,NA,NA,NA,NA
ALB,1985,20.065,2.339,5.83,203.32,34.874785591766724,8.57845233005558,NA,NA,NA,NA,NA,NA,NA
ALB,1986,20.692,2.587,5.694,203.32,35.70776255707762,7.9984538074990335,NA,NA,NA,NA,NA,NA,NA
ALB,1987,20.531,2.566,5.695,203.32,35.70149253731343,8.001169134840218,NA,NA,NA,NA,NA,NA,NA
ALB,1988,20.238,2.53,5.693,203.32,35.71403477955384,7.999209486166008,NA,NA,NA,NA,NA,NA,NA
ALB,1989,22.228,2.779,5.695,203.32,35.70149253731343,7.99856063332134,NA,NA,NA,NA,NA,NA,NA
ALB,1990,20.006,2.221,5.695,203.32,35.70149253731343,9.007654209815398,NA,NA,NA,NA,NA,NA,NA
ALB,1991,19.519,1.333,7.717,203.32,26.347026046391086,14.642910727681919,NA,NA,NA,NA,NA,NA,NA
ALB,1992,63.341,0.843,26.987,203.32,7.533997850817061,75.13760379596678,NA,NA,NA,NA,NA,NA,NA
ALB,1993,149.142,1.461,57.977,203.32,3.5069079117581112,102.08213552361396,NA,NA,NA,NA,NA,NA,NA
ALB,1994,223.571,2.361,79.443,203.32,2.559319260350188,94.69335027530707,NA,NA,NA,NA,NA,NA,NA
ALB,1995,267.424,2.882,87.259,203.32,2.3300748346875393,92.79111727966689,NA,NA,NA,NA,NA,NA,NA
ALB,1996,334.359,3.2,100,203.32,2.0332,104.48718749999999,NA,NA,NA,NA,NA,NA,NA
ALB,1997,331.324,2.259,111.245,203.32,1.8276776484336372,146.66843736166447,NA,NA,NA,NA,NA,NA,NA
ALB,1998,384.848,2.56,118.733,203.32,1.712413566573741,150.33125,NA,NA,NA,NA,NA,NA,NA
ALB,1999,443.594,3.209,121.229,203.32,1.677156455963507,138.23434091617327,NA,NA,NA,NA,NA,NA,NA
ALB,2000,501.199,3.483,128.076,203.32,1.5874949248883476,143.89865058857308,NA,NA,96.46087602143369,202.5438317424834,2.0997511125389114,NA,NA
ALB,2001,563.449,3.928,132.957,203.32,1.5292162127605167,143.4442464358452,NA,NA,108.11840532098901,218.34577079108357,2.0195060234457243,NA,NA
ALB,2002,610.494,4.348,137.806,203.32,1.4754074568596431,140.4080036798528,NA,NA,112.75933311008212,214.605977792758,1.9032214174524016,NA,NA
ALB,2003,677.738,5.611,144.97,203.32,1.4024970683589708,120.78738192835503,NA,NA,148.51072732417006,233.6161213691892,1.5730589000432984,NA,NA
ALB,2004,737.656,7.185,149.54,203.32,1.3596362177343855,102.6661099512874,NA,NA,202.4517360774848,260.38941572618046,1.2861802065580759,NA,NA
ALB,2005,804.163,8.052,154.485,203.32,1.3161148331553223,99.87121212121212,NA,NA,214.61345125247206,259.6313564677245,1.2097627383210627,NA,NA
ALB,2006,872.735,8.896,158.314,203.32,1.2842831335194613,98.10420413669064,NA,NA,227.67819403422115,264.01976682520393,1.159618152915955,NA,NA
ALB,2007,965.528,10.677,165.258,203.32,1.230318653257331,90.43064531235366,NA,NA,260.06908716196835,266.30481841125027,1.0239772105071387,NA,NA
ALB,2008,NA,12.881,172.062,203.32,1.1816670734967627,NA,NA,NA,292.5694597033215,266.9490833827385,0.9124297650665136,NA,NA
ALB,2009,NA,12.044,176.223,203.32,1.1537653995221961,NA,NA,NA,281.6017026843854,284.0184900177963,1.0085822894903431,NA,NA
ALB,2010,NA,11.937,184.141,203.32,1.1041538820794934,NA,NA,NA,283.7112296741657,299.6713227329929,1.0562547103868851,NA,NA
ALB,2011,NA,12.899,188.404,203.32,1.0791702936243392,NA,NA,NA,304.9382537114078,305.59440365336593,1.0021517468994858,NA,NA
ALB,2012,NA,12.324,190.368,203.32,1.0680366448142544,NA,NA,NA,302.47494827592186,321.6692373416738,1.0634574505265892,NA,NA
ALB,2013,NA,12.784,190.917,203.32,1.0649654038142229,NA,NA,NA,329.3392115498484,341.11238376272996,1.0357478605644246,NA,NA
ALB,2014,NA,13.246,193.876,203.32,1.0487115475871174,NA,NA,NA,343.08872627248655,349.3034667493022,1.018114091198321,NA,NA
ALB,2015,NA,11.389,194.969,203.32,1.0428324502869688,NA,NA,NA,311.0152479312255,376.01475836165605,1.2089913946752986,NA,NA
ALB,2016,NA,11.862,193.736,203.32,1.0494693810133378,NA,NA,NA,332.5533108438081,398.7693816381945,1.1991141529349754,NA,NA
ALB,2017,NA,13.053,196.547,203.32,1.034459951054964,NA,NA,NA,348.2871581266109,394.94185574974307,1.1339546880628084,NA,NA
ALB,2018,NA,15.157,199.442,203.32,1.019444249455982,NA,NA,NA,427.90403519502087,428.56727112877144,1.0015499641957064,NA,NA
ALB,2019,NA,15.399,201.949,203.32,1.0067888427276193,NA,NA,NA,441.6170543697362,444.49918226348336,1.006526305687765,NA,NA
ALB,2020,NA,15.161,203.32,203.32,1,NA,NA,NA,444.0681023522853,444.0681023522853,1,NA,NA
ALB,2021,NA,18.31,215.372,203.32,0.9440410081161895,NA,NA,NA,NA,NA,NA,NA,NA
ALB,2022,NA,18.509,227.835,203.32,0.8924002019004981,NA,NA,NA,NA,NA,NA,NA,NA
ALB,2023,NA,20.177,235.243,203.32,0.864297768690248,NA,NA,NA,NA,NA,NA,NA,NA
ALB,2024,NA,20.847,240.192,203.32,0.8464894750865973,NA,NA,NA,NA,NA,NA,NA,NA
ALB,2025,NA,21.932,244.585,203.32,0.8312856471165443,NA,NA,NA,NA,NA,NA,NA,NA
ALB,2026,NA,23.086,249.176,203.32,0.8159694352586124,NA,NA,NA,NA,NA,NA,NA,NA
ALB,2027,NA,24.217,253.892,203.32,0.800812944086462,NA,NA,NA,NA,NA,NA,NA,NA
ALB,2028,NA,25.46,258.733,203.32,0.7858294071494552,NA,NA,NA,NA,NA,NA,NA,NA
AND,1980,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1981,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1982,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1983,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1984,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1985,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1986,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1987,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1988,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1989,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1990,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1991,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1992,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1993,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1994,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1995,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1996,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1997,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1998,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,1999,NA,NA,NA,106.557,NA,NA,NA,0.9635801348563102,NA,NA,NA,NA,NA
AND,2000,1.551,1.429,77.879,106.557,1.368237907523209,1.0853743876836948,1.2371809989993912,0.9635801348563102,55.73977679748043,94.49673674407929,1.6953196114762834,1.6927579412984002,-0.15110249185712676
AND,2001,1.729,1.547,80.278,106.557,1.3273499588928472,1.1176470588235294,1.2739675087735607,0.9635801348563102,59.05987418457106,100.00621842057258,1.6933022598056675,1.6910007204014088,-0.13592017555819233
AND,2002,1.866,1.758,82.879,106.557,1.2856936015154623,1.0614334470989761,1.2098915428212351,0.9635801348563102,69.82034367326345,108.88524161357806,1.5595059532093634,1.555549815132933,-0.25367893391422336
AND,2003,2.092,2.362,85.512,106.557,1.2461058097109179,0.8856900931414056,1.009567727662171,0.9635801348563102,83.92485977149168,105.7775239039369,1.2603836835944087,1.258028210736481,-0.18688538169664043
AND,2004,2.332,2.896,88.114,106.557,1.209308395941621,0.8052486187845304,0.917875252940881,0.9635801348563102,95.05609467756854,105.68405812620296,1.1118072805818986,1.1099942498084465,-0.16307059731639534
AND,2005,2.541,3.158,91.107,106.557,1.1695808225493103,0.804623179227359,0.9171623358636628,0.9635801348563102,113.60385395214644,121.96765249124833,1.0736224894502697,1.0726954791906695,-0.08634415436610689
